DateTime,Volume
1978-06-30,147168.0
1978-07-31,127666.0
1978-08-31,153081.0
1978-09-30,142884.0
1978-10-31,141210.0
1978-11-30,141400.0
1978-12-31,140407.0
1979-01-31,132752.0
1979-02-28,132431.0
1979-03-31,157373.0
1979-04-30,139452.0
1979-05-31,150818.0
1979-06-30,145403.0
1979-07-31,136757.0
1979-08-31,132600.0
1979-09-30,131236.0
1979-10-31,135175.0
1979-11-30,133947.0
1979-12-31,129974.0
1980-01-31,78849.0
1980-02-29,5335.0
1980-03-31,170699.0
1980-04-30,150084.0
1980-05-31,152069.0
1980-06-30,147148.0
1980-07-31,148278.0
1980-08-31,147971.0
1980-09-30,150726.0
1980-10-31,160511.0
1980-11-30,145707.0
1980-12-31,144965.0
1981-01-31,151606.0
1981-02-28,150623.0
1981-03-31,164655.0
1981-04-30,157913.0
1981-05-31,161078.0
1981-06-30,156073.0
1981-07-31,157811.0
1981-08-31,164904.0
1981-09-30,164712.0
1981-10-31,150319.0
1981-11-30,120050.0
1981-12-31,138659.0000000001
1982-01-31,153281.0000000002
1982-02-28,151473.0
1982-03-31,155374.0000000002
1982-04-30,154485.0000000002
1982-05-31,160712.0000000001
1982-06-30,163754.0000000001
1982-07-31,186440.0000000002
1982-08-31,203590.0000000002
1982-09-30,178489.99999999988
1982-10-31,155840.00000000012
1982-11-30,98220.0000000001
1982-12-31,100970.0000000002
1983-01-31,91430.0000000001
1983-02-28,99649.9999999998
1983-03-31,131869.99999999988
1983-04-30,177992.99999999988
1983-05-31,201789.0
1983-06-30,240296.0
1983-07-31,250233.99999999983
1983-08-31,250502.0
1983-09-30,160587.0
1983-10-31,213279.0000000001
1983-11-30,253169.99999999988
1983-12-31,107688.9999999999
1984-01-31,121576.9999999999
1984-02-29,116032.99999999991
1984-03-31,133143.00000000012
1984-04-30,187036.99999999988
1984-05-31,238546.0
1984-06-30,240174.99999999983
1984-07-31,237030.9999999999
1984-08-31,241923.99999999988
1984-09-30,191195.9999999998
1984-10-31,179015.9999999998
1984-11-30,186602.00000000012
1984-12-31,215417.00000000012
1985-01-31,206548.0000000001
1985-02-28,193766.00000000012
1985-03-31,207305.99999999988
1985-04-30,153785.0000000002
1985-05-31,173754.0
1985-06-30,175494.9999999998
1985-07-31,199101.9999999999
1985-08-31,169599.99999999988
1985-09-30,155836.0000000002
1985-10-31,172606.0
1985-11-30,174972.0
1985-12-31,176410.00000000012
1986-01-31,176585.9999999999
1986-02-28,155106.99999999988
1986-03-31,154378.99999999988
1986-04-30,165577.0000000001
1986-05-31,171777.9999999998
1986-06-30,200088.99999999988
1986-07-31,202842.00000000012
1986-08-31,214459.99999999988
1986-09-30,201583.99999999983
1986-10-31,192308.99999999983
1986-11-30,163275.0
1986-12-31,131264.0
1987-01-31,161518.0
1987-02-28,143250.0000000002
1987-03-31,168581.0
1987-04-30,185374.0
1987-05-31,192654.0
1987-06-30,190774.99999999988
1987-07-31,246228.99999999988
1987-08-31,213675.99999999988
1987-09-30,204515.9999999999
1987-10-31,183777.0000000001
1987-11-30,117679.0000000002
1987-12-31,180533.00000000012
1988-01-31,190323.99999999988
1988-02-29,170736.00000000012
1988-03-31,173242.0000000001
1988-04-30,217063.99999999988
1988-05-31,210534.0000000002
1988-06-30,251051.00000000012
1988-07-31,210427.0
1988-08-31,201644.0000000002
1988-09-30,180546.0000000002
1988-10-31,204260.99999999988
1988-11-30,146038.9999999998
1988-12-31,139240.00000000012
1989-01-31,165006.0000000002
1989-02-28,152488.99999999988
1989-03-31,174664.99999999988
1989-04-30,158070.00000000012
1989-05-31,210514.0000000001
1989-06-30,239253.0
1989-07-31,257491.99999999988
1989-08-31,252000.99999999988
1989-09-30,142093.99999999988
1989-10-31,143077.9999999998
1989-11-30,134106.99999999988
1989-12-31,143283.0
1990-01-31,146335.0
1990-02-28,157159.0000000002
1990-03-31,199927.9999999999
1990-04-30,185272.00000000012
1990-05-31,229856.9999999998
1990-06-30,245373.0000000002
1990-07-31,256676.0
1990-08-31,235841.9999999998
1990-09-30,153015.0000000002
1990-10-31,155085.0
1990-11-30,171740.0000000002
1990-12-31,125412.9999999998
1991-01-31,128745.9999999998
1991-02-28,127581.0
1991-03-31,139879.9999999998
1991-04-30,165311.0
1991-05-31,227768.0
1991-06-30,178171.0
1991-07-31,231498.9999999998
1991-08-31,228611.0
1991-09-30,156299.9999999998
1991-10-31,142488.9999999998
1991-11-30,137611.0
1991-12-31,131582.0
1992-01-31,141165.9999999998
1992-02-29,121546.9999999998
1992-03-31,146028.0
1992-04-30,141438.0
1992-05-31,188336.0
1992-06-30,227000.0
1992-07-31,220349.0
1992-08-31,213522.0
1992-09-30,193796.0
1992-10-31,157346.9999999998
1992-11-30,174377.0
1992-12-31,123156.9999999998
1993-01-31,204131.0000000002
1993-02-28,149000.0000000002
1993-03-31,169244.0
1993-04-30,159573.0
1993-05-31,179998.0
1993-06-30,200878.0000000002
1993-07-31,200999.0
1993-08-31,170802.9999999998
1993-09-30,207589.0
1993-10-31,201226.0
1993-11-30,169208.0000000002
1993-12-31,168766.9999999998
1994-01-31,109300.99999999981
1994-02-28,123646.0
1994-03-31,153776.0
1994-04-30,91983.0000000002
1994-05-31,189044.00000000023
1994-06-30,214277.0
1994-07-31,240410.0
1994-08-31,224317.0
1994-09-30,167236.9999999998
1994-10-31,155619.0
1994-11-30,147747.0000000002
1994-12-31,145470.0000000002
1995-01-31,109300.99999999981
1995-02-28,123646.0
1995-03-31,153776.0
1995-04-30,91983.0000000002
1995-05-31,189044.00000000023
1995-06-30,214277.0
1995-07-31,240410.0
1995-08-31,224317.0
1995-09-30,167236.9999999998
1995-10-31,155619.0
1995-11-30,147747.0000000002
1995-12-31,145470.0000000002
1996-01-31,156349.0000000002
1996-02-29,147308.9999999998
1996-03-31,182045.0
1996-04-30,218560.9999999998
1996-05-31,211786.0
1996-06-30,204162.0
1996-07-31,214228.0000000002
1996-08-31,178826.0
1996-09-30,201721.0
1996-10-31,122654.00000000019
1996-11-30,51629.0
1996-12-31,61757.00000000007
1997-01-31,113423.0
1997-02-28,114169.0000000002
1997-03-31,135189.0000000002
1997-04-30,159421.0000000002
1997-05-31,171416.0000000002
1997-06-30,217563.0000000002
1997-07-31,201866.0000000002
1997-08-31,209944.0
1997-09-30,141440.0
1997-10-31,144245.0
1997-11-30,145238.9999999998
1997-12-31,154782.9999999998
1998-01-31,152069.9999999998
1998-02-28,130732.0
1998-03-31,163028.9999999998
1998-04-30,157000.0
1998-05-31,196910.00000000023
1998-06-30,185056.0
1998-07-31,194202.0
1998-08-31,187680.0
1998-09-30,140072.9999999998
1998-10-31,143269.9999999998
1998-11-30,134035.9999999998
1998-12-31,161792.0
1999-01-31,137571.0000000002
1999-02-28,143009.0000000002
1999-03-31,167746.0000000002
1999-04-30,155915.0
1999-05-31,106767.0
1999-06-30,152803.0
1999-07-31,167938.9999999998
1999-08-31,150492.9999999998
1999-09-30,0.0
1999-10-31,0.0
1999-11-30,18840.000000000022
1999-12-31,39080.00000000002
2000-01-31,144223.0
2000-02-29,134293.0000000002
2000-03-31,183640.0000000002
2000-04-30,179598.9999999998
2000-05-31,182679.0
2000-06-30,181979.9999999998
2000-07-31,197588.0000000002
2000-08-31,163877.0
2000-09-30,159144.0000000002
2000-10-31,80470.9999999998
2000-11-30,6919.999999999996
2000-12-31,80469.9999999998
2001-01-31,183024.8
2001-02-28,170265.7
2001-03-31,170522.6999999998
2001-04-30,115766.69999999998
2001-05-31,182012.6
2001-06-30,190260.70000000022
2001-07-31,183067.8000000002
2001-08-31,168630.6
2001-09-30,113061.7000000002
2001-10-31,107732.69999999981
2001-11-30,128986.69999999981
2001-12-31,148204.8
2002-01-31,148703.7
2002-02-28,121508.70000000001
2002-03-31,164570.59999999998
2002-04-30,187650.70000000022
2002-05-31,161315.70000000022
2002-06-30,165825.7
2002-07-31,165719.7000000002
2002-08-31,170368.69999999998
2002-09-30,158656.9999999998
2002-10-31,144819.0
2002-11-30,130465.99999999999
2002-12-31,131688.0
2003-01-31,128493.6
2003-02-28,137137.7
2003-03-31,162704.6
2003-04-30,164618.6
2003-05-31,150134.6999999998
2003-06-30,131873.6999999998
2003-07-31,182227.5
2003-08-31,191696.6999999998
2003-09-30,178015.6
2003-10-31,169274.7000000002
2003-11-30,150872.7000000002
2003-12-31,162682.80000000002
2004-01-31,111024.7000000002
2004-02-29,142883.1
2004-03-31,170761.5999999998
2004-04-30,163810.8
2004-05-31,190579.6000000002
2004-06-30,184979.8
2004-07-31,181066.69999999998
2004-08-31,202991.9999999998
2004-09-30,182465.7
2004-10-31,166576.8000000002
2004-11-30,168567.8
2004-12-31,117967.69999999981
2005-01-31,138633.6000000002
2005-02-28,114541.69999999981
2005-03-31,137409.6
2005-04-30,143189.6
2005-05-31,148949.6000000002
2005-06-30,161472.6000000002
2005-07-31,163544.6999999998
2005-08-31,158126.6999999998
2005-09-30,155330.7
2005-10-31,148335.7
2005-11-30,130447.8
2005-12-31,112031.7
2006-01-31,86749.6
2006-02-28,90777.7
2006-03-31,66573.70000000008
2006-04-30,91607.7
2006-05-31,126104.79999999981
2006-06-30,133283.7
2006-07-31,132999.6
2006-08-31,130264.70000000019
2006-09-30,123813.79999999999
2006-10-31,121950.6
2006-11-30,119592.70000000019
2006-12-31,135332.80000000002
2007-01-31,121246.8
2007-02-28,105801.8
2007-03-31,146648.6999999998
2007-04-30,119654.8000000002
2007-05-31,123131.6999999998
2007-06-30,108410.79999999999
2007-07-31,105509.70000000001
2007-08-31,76942.7999999998
2007-09-30,77919.7
2007-10-31,79669.7
2007-11-30,87089.79999999999
2007-12-31,104226.8
2008-01-31,103625.0
2008-02-29,98426.5
2008-03-31,81497.70000000001
2008-04-30,90073.7000000002
2008-05-31,125885.70000000001
2008-06-30,133983.5999999998
2008-07-31,138987.7
2008-08-31,134395.7999999998
2008-09-30,90941.8
2008-10-31,90055.80000000019
2008-11-30,102294.8
2008-12-31,112054.5999999998
2009-01-31,120999.7
2009-02-28,108917.6999999998
2009-03-31,114272.70000000001
2009-04-30,103651.6999999998
2009-05-31,125155.9000000002
2009-06-30,110674.6000000002
2009-07-31,105872.6
2009-08-31,109814.6999999998
2009-09-30,104303.5999999998
2009-10-31,106271.79999999999
2009-11-30,105566.7
2009-12-31,110317.80000000019
2010-01-31,110885.6999999998
