Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46D0061,001,14-08-1951,243,269,1210,,,,,,
B46D0061,001,28-08-1951,245,271,1208,,,,,,
B46D0061,001,14-09-1951,240,266,1213,,,,,,
B46D0061,001,28-09-1951,248,274,1205,,,,,,
B46D0061,001,15-10-1951,249,275,1204,,,,,,
B46D0061,001,29-10-1951,256,282,1197,,,,,,
B46D0061,001,14-11-1951,258,284,1195,,,,,,
B46D0061,001,14-12-1951,227,253,1226,,,,,,
B46D0061,001,28-12-1951,225,251,1228,,,,,,
B46D0061,001,14-01-1952,203,229,1250,,,,,,
B46D0061,001,28-01-1952,190,216,1263,,,,,,
B46D0061,001,14-02-1952,176,202,1277,,,,,,
B46D0061,001,28-02-1952,184,210,1269,,,,,,
B46D0061,001,14-03-1952,194,220,1259,,,,,,
B46D0061,001,28-03-1952,198,224,1255,,,,,,
B46D0061,001,15-04-1952,198,224,1255,,,,,,
B46D0061,001,28-04-1952,207,233,1246,,,,,,
B46D0061,001,14-05-1952,218,244,1235,,,,,,
B46D0061,001,28-05-1952,225,251,1228,,,,,,
B46D0061,001,14-06-1952,232,258,1221,,,,,,
B46D0061,001,28-06-1952,238,264,1215,,,,,,
B46D0061,001,28-07-1952,245,271,1208,,,,,,
B46D0061,001,14-08-1952,250,276,1203,,,,,,
B46D0061,001,28-08-1952,256,282,1197,,,,,,
B46D0061,001,15-09-1952,229,255,1224,,,,,,
B46D0061,001,29-09-1952,263,289,1190,,,,,,
B46D0061,001,14-10-1952,269,295,1184,,,,,,
B46D0061,001,28-10-1952,261,287,1192,,,,,,
B46D0061,001,14-11-1952,236,262,1217,,,,,,
B46D0061,001,28-11-1952,243,269,1210,,,,,,
B46D0061,001,29-12-1952,213,239,1240,,,,,,
B46D0061,001,14-01-1953,230,256,1223,,,,,,
B46D0061,001,28-01-1953,200,226,1253,,,,,,
B46D0061,001,14-02-1953,178,204,1275,,,,,,
B46D0061,001,28-02-1953,179,205,1274,,,,,,
B46D0061,001,14-03-1953,192,218,1261,,,,,,
B46D0061,001,28-03-1953,200,226,1253,,,,,,
B46D0061,001,14-04-1953,210,236,1243,,,,,,
B46D0061,001,28-04-1953,212,238,1241,,,,,,
B46D0061,001,15-05-1953,220,246,1233,,,,,,
B46D0061,001,29-05-1953,232,258,1221,,,,,,
B46D0061,001,15-06-1953,234,260,1219,,,,,,
B46D0061,001,29-06-1953,235,261,1218,,,,,,
B46D0061,001,28-07-1953,235,261,1218,,,,,,
B46D0061,001,28-10-1953,265,291,1188,,,,,,
B46D0061,001,14-11-1953,268,294,1185,,,,,,
B46D0061,001,14-12-1953,275,301,1178,,,,,,
B46D0061,001,28-04-1954,243,269,1210,,,,,,
B46D0061,001,14-10-1954,240,266,1213,,,,,,
B46D0061,001,28-04-1955,215,241,1238,,,,,,
B46D0061,001,28-04-1956,230,256,1223,,,,,,
B46D0061,001,15-10-1956,220,246,1233,,,,,,
B46D0061,001,29-04-1957,215,241,1238,,,,,,
B46D0061,001,14-10-1957,225,251,1228,,,,,,
B46D0061,001,28-04-1958,218,244,1235,,,,,,
B46D0061,001,14-10-1958,300,326,1153,,,,,,
B46D0061,001,28-04-1959,222,248,1231,,,,,,
B46D0061,001,14-10-1959,310,336,1143,,,,,,
B46D0061,001,28-04-1960,290,316,1163,,,,,,
B46D0061,001,14-10-1960,310,309,1170,,,,,,
B46D0061,001,28-04-1961,234,233,1246,,,,,,
B46D0061,001,13-10-1961,309,308,1171,,,,,,
B46D0061,001,27-04-1962,252,251,1228,,,,,,
B46D0061,001,28-08-1962,318,317,1162,,,,,,
B46D0061,001,15-10-1962,336,335,1144,,,,,,
B46D0061,001,14-12-1962,344,343,1136,,,,,,
B46D0061,001,29-04-1963,297,296,1183,,,,,,
B46D0061,001,28-08-1963,319,318,1161,,,,,,
B46D0061,001,14-10-1963,340,339,1140,,,,,,
B46D0061,001,13-12-1963,328,327,1152,,,,,,
B46D0061,001,28-04-1964,322,321,1158,,,,,,
B46D0061,001,28-08-1964,368,367,1112,,,,,,
B46D0061,001,14-10-1964,382,381,1098,,,,,,
B46D0061,001,14-12-1964,350,349,1130,,,,,,
B46D0061,001,28-04-1965,290,289,1190,,,,,,
B46D0061,001,27-08-1965,305,304,1175,,,,,,
B46D0061,001,14-10-1965,316,315,1164,,,,,,
B46D0061,001,14-12-1965,285,284,1195,,,,,,
B46D0061,001,28-04-1966,225,224,1255,,,,,,
B46D0061,001,29-08-1966,275,274,1205,,,,,,
B46D0061,001,14-10-1966,315,314,1165,,,,,,
B46D0061,001,14-12-1966,276,275,1204,,,,,,
B46D0061,001,28-04-1967,265,264,1215,,,,,,
B46D0061,001,28-08-1967,339,338,1141,,,,,,
B46D0061,001,13-10-1967,364,363,1116,,,,,,
B46D0061,001,14-12-1967,346,345,1134,,,,,,
B46D0061,001,29-04-1968,320,319,1160,,,,,,
B46D0061,001,28-08-1968,368,367,1112,,,,,,
B46D0061,001,14-10-1968,337,336,1143,,,,,,
B46D0061,001,13-12-1968,332,331,1148,,,,,,
B46D0061,001,28-04-1969,291,290,1189,,,,,,
B46D0061,001,28-08-1969,354,353,1126,,,,,,
B46D0061,001,14-10-1969,375,374,1105,,,,,,
B46D0061,001,15-12-1969,398,397,1082,,,,,,
B46D0061,001,28-04-1970,288,287,1192,,,,,,
B46D0061,001,14-05-1970,287,286,1193,,,,,,
B46D0061,001,28-05-1970,298,297,1182,,,,,,
B46D0061,001,15-06-1970,304,303,1176,,,,,,
B46D0061,001,29-06-1970,338,337,1142,,,,,,
B46D0061,001,14-07-1970,334,333,1146,,,,,,
B46D0061,001,28-07-1970,339,338,1141,,,,,,
B46D0061,001,14-08-1970,345,344,1135,,,,,,
B46D0061,001,28-08-1970,350,349,1130,,,,,,
B46D0061,001,14-09-1970,356,355,1124,,,,,,
B46D0061,001,28-09-1970,366,365,1114,,,,,,
B46D0061,001,14-10-1970,380,379,1100,,,,,,
B46D0061,001,28-10-1970,378,377,1102,,,,,,
B46D0061,001,13-11-1970,364,363,1116,,,,,,
B46D0061,001,27-11-1970,354,353,1126,,,,,,
B46D0061,001,14-12-1970,346,345,1134,,,,,,
B46D0061,001,14-01-1971,340,339,1140,,,,,,
B46D0061,001,28-01-1971,345,344,1135,,,,,,
B46D0061,001,15-02-1971,325,324,1155,,,,,,
B46D0061,001,01-03-1971,330,329,1150,,,,,,
B46D0061,001,15-03-1971,340,339,1140,,,,,,
B46D0061,001,29-03-1971,355,354,1125,,,,,,
B46D0061,001,14-04-1971,362,361,1118,,,,,,
B46D0061,001,28-04-1971,335,334,1145,,,,,,
B46D0061,001,14-05-1971,370,369,1110,,,,,,
B46D0061,001,28-05-1971,370,369,1110,,,,,,
B46D0061,001,14-06-1971,376,375,1104,,,,,,
B46D0061,001,28-06-1971,360,359,1120,,,,,,
B46D0061,001,14-07-1971,360,359,1120,,,,,,
B46D0061,001,28-07-1971,370,369,1110,,,,,,
B46D0061,001,13-08-1971,372,371,1108,,,,,,
B46D0061,001,27-08-1971,402,401,1078,,,,,,
B46D0061,001,14-09-1971,411,410,1069,,,,,,
B46D0061,001,28-09-1971,419,418,1061,,,,,,
B46D0061,001,14-10-1971,427,426,1053,,,,,,
B46D0061,001,28-10-1971,436,435,1044,,,,,,
B46D0061,001,15-11-1971,447,446,1033,,,,,,
B46D0061,001,29-11-1971,440,439,1040,,,,,,
B46D0061,001,14-12-1971,442,441,1038,,,,,,
B46D0061,001,28-12-1971,456,455,1024,,,,,,
B46D0061,001,14-01-1972,432,431,1048,,,,,,
B46D0061,001,28-01-1972,418,417,1062,,,,,,
B46D0061,001,14-02-1972,445,444,1035,,,,,,
B46D0061,001,28-02-1972,437,436,1043,,,,,,
B46D0061,001,14-03-1972,443,442,1037,,,,,,
B46D0061,001,28-03-1972,447,446,1033,,,,,,
B46D0061,001,14-04-1972,443,442,1037,,,,,,
B46D0061,001,28-04-1972,435,434,1045,,,,,,
B46D0061,001,15-05-1972,430,429,1050,,,,,,
B46D0061,001,29-05-1972,417,416,1063,,,,,,
B46D0061,001,14-06-1972,423,422,1057,,,,,,
B46D0061,001,28-06-1972,420,419,1060,,,,,,
B46D0061,001,28-07-1972,388,387,1092,,,,,,
B46D0061,001,14-08-1972,400,399,1080,,,,,,
B46D0061,001,28-08-1972,430,429,1050,,,,,,
B46D0061,001,14-09-1972,410,409,1070,,,,,,
B46D0061,001,28-09-1972,405,404,1075,,,,,,
B46D0061,001,13-10-1972,418,417,1062,,,,,,
B46D0061,001,27-10-1972,420,419,1060,,,,,,
B46D0061,001,14-11-1972,425,424,1055,,,,,,
B46D0061,001,28-11-1972,430,429,1050,,,,,,
B46D0061,001,14-12-1972,432,431,1048,,,,,,
B46D0061,001,28-12-1972,410,409,1070,,,,,,
B46D0061,001,15-01-1973,410,409,1070,,,,,,
B46D0061,001,29-01-1973,406,405,1074,,,,,,
B46D0061,001,14-02-1973,403,402,1077,,,,,,
B46D0061,001,28-02-1973,401,400,1079,,,,,,
B46D0061,001,14-03-1973,394,393,1086,,,,,,
B46D0061,001,28-03-1973,393,392,1087,,,,,,
B46D0061,001,16-04-1973,390,389,1090,,,,,,
B46D0061,001,27-04-1973,394,393,1086,,,,,,
B46D0061,001,14-05-1973,384,383,1096,,,,,,
B46D0061,001,28-05-1973,382,381,1098,,,,,,
B46D0061,001,14-06-1973,381,380,1099,,,,,,
B46D0061,001,28-06-1973,387,386,1093,,,,,,
B46D0061,001,13-07-1973,398,397,1082,,,,,,
B46D0061,001,27-07-1973,386,385,1094,,,,,,
B46D0061,001,14-08-1973,387,386,1093,,,,,,
B46D0061,001,28-08-1973,405,404,1075,,,,,,
B46D0061,001,14-09-1973,410,409,1070,,,,,,
B46D0061,001,28-09-1973,416,415,1064,,,,,,
B46D0061,001,15-10-1973,418,417,1062,,,,,,
B46D0061,001,29-10-1973,424,423,1056,,,,,,
B46D0061,001,14-11-1973,419,418,1061,,,,,,
B46D0061,001,28-11-1973,418,417,1062,,,,,,
B46D0061,001,14-12-1973,406,405,1074,,,,,,
B46D0061,001,02-01-1974,390,389,1090,,,,,,
B46D0061,001,14-01-1974,382,381,1098,,,,,,
B46D0061,001,28-01-1974,378,377,1102,,,,,,
B46D0061,001,14-02-1974,369,368,1111,,,,,,
B46D0061,001,27-02-1974,354,353,1126,,,,,,
B46D0061,001,14-03-1974,353,352,1127,,,,,,
B46D0061,001,28-03-1974,347,346,1133,,,,,,
B46D0061,001,16-04-1974,338,337,1142,,,,,,
B46D0061,001,29-04-1974,338,337,1142,,,,,,
B46D0061,001,14-05-1974,352,351,1128,,,,,,
B46D0061,001,28-05-1974,361,360,1119,,,,,,
B46D0061,001,14-06-1974,380,379,1100,,,,,,
B46D0061,001,28-06-1974,384,383,1096,,,,,,
B46D0061,001,15-07-1974,385,384,1095,,,,,,
B46D0061,001,29-07-1974,420,419,1060,,,,,,
B46D0061,001,14-08-1974,398,397,1082,,,,,,
B46D0061,001,28-08-1974,398,397,1082,,,,,,
B46D0061,001,13-09-1974,405,404,1075,,,,,,
B46D0061,001,27-09-1974,402,401,1078,,,,,,
B46D0061,001,14-10-1974,399,398,1081,,,,,,
B46D0061,001,28-10-1974,398,397,1082,,,,,,
B46D0061,001,18-11-1974,387,386,1093,,,,,,
B46D0061,001,28-11-1974,386,385,1094,,,,,,
B46D0061,001,13-12-1974,365,364,1115,,,,,,
B46D0061,001,02-01-1975,324,323,1156,,,,,,
B46D0061,001,14-01-1975,313,312,1167,,,,,,
B46D0061,001,28-01-1975,307,306,1173,,,,,,
B46D0061,001,14-02-1975,296,295,1184,,,,,,
B46D0061,001,28-02-1975,294,293,1186,,,,,,
B46D0061,001,14-03-1975,294,293,1186,,,,,,
B46D0061,001,27-03-1975,289,288,1191,,,,,,
B46D0061,001,14-04-1975,280,279,1200,,,,,,
B46D0061,001,28-04-1975,281,280,1199,,,,,,
B46D0061,001,15-05-1975,284,283,1196,,,,,,
B46D0061,001,28-05-1975,293,292,1187,,,,,,
B46D0061,001,27-06-1975,312,311,1168,,,,,,
B46D0061,001,14-07-1975,319,318,1161,,,,,,
B46D0061,001,14-08-1975,336,335,1144,,,,,,
B46D0061,001,28-08-1975,343,342,1137,,,,,,
B46D0061,001,15-09-1975,352,351,1128,,,,,,
B46D0061,001,29-09-1975,357,356,1123,,,,,,
B46D0061,001,14-10-1975,362,361,1118,,,,,,
B46D0061,001,28-10-1975,372,371,1108,,,,,,
B46D0061,001,14-11-1975,371,370,1109,,,,,,
B46D0061,001,28-11-1975,370,369,1110,,,,,,
B46D0061,001,15-12-1975,387,386,1093,,,,,,
B46D0061,001,14-01-1976,376,375,1104,,,,,,
B46D0061,001,28-01-1976,377,376,1103,,,,,,
B46D0061,001,13-02-1976,356,355,1124,,,,,,
B46D0061,001,27-02-1976,356,355,1124,,,,,,
B46D0061,001,15-03-1976,350,349,1130,,,,,,
B46D0061,001,29-03-1976,350,349,1130,,,,,,
B46D0061,001,14-04-1976,356,355,1124,,,,,,
B46D0061,001,28-04-1976,350,349,1130,,,,,,
B46D0061,001,14-05-1976,364,363,1116,,,,,,
B46D0061,001,28-05-1976,372,371,1108,,,,,,
B46D0061,001,14-06-1976,368,367,1112,,,,,,
B46D0061,001,28-06-1976,363,362,1117,,,,,,
B46D0061,001,14-07-1976,384,383,1096,,,,,,
B46D0061,001,13-08-1976,388,387,1092,,,,,,
B46D0061,001,27-08-1976,398,397,1082,,,,,,
B46D0061,001,14-09-1976,402,401,1078,,,,,,
B46D0061,001,28-09-1976,407,406,1073,,,,,,
B46D0061,001,14-10-1976,411,410,1069,,,,,,
B46D0061,001,28-10-1976,413,412,1067,,,,,,
B46D0061,001,14-11-1976,410,409,1070,,,,,,
B46D0061,001,28-11-1976,408,407,1072,,,,,,
B46D0061,001,14-12-1976,408,407,1072,,,,,,
B46D0061,001,28-12-1976,408,407,1072,,,,,,
B46D0061,001,14-01-1977,387,386,1093,,,,,,
B46D0061,001,28-01-1977,397,396,1083,,,,,,
B46D0061,001,14-02-1977,372,371,1108,,,,,,
B46D0061,001,28-02-1977,362,361,1118,,,,,,
B46D0061,001,14-03-1977,351,350,1129,,,,,,
B46D0061,001,29-03-1977,352,351,1128,,,,,,
B46D0061,001,14-04-1977,348,347,1132,,,,,,
B46D0061,001,28-04-1977,326,325,1154,,,,,,
B46D0061,001,13-05-1977,324,323,1156,,,,,,
B46D0061,001,31-05-1977,331,330,1149,,,,,,
B46D0061,001,14-06-1977,383,382,1097,,,,,,
B46D0061,001,28-06-1977,351,350,1129,,,,,,
B46D0061,001,15-08-1977,348,347,1132,,,,,,
B46D0061,001,05-09-1977,345,344,1135,,,,,,
B46D0061,001,14-09-1977,347,346,1133,,,,,,
B46D0061,001,28-09-1977,349,348,1131,,,,,,
B46D0061,001,31-10-1977,356,355,1124,,,,,,
B46D0061,001,14-11-1977,354,353,1126,,,,,,
B46D0061,001,28-11-1977,347,346,1133,,,,,,
B46D0061,001,14-12-1977,334,333,1146,,,,,,
B46D0061,001,02-01-1978,325,324,1155,,,,,,
B46D0061,001,13-01-1978,327,326,1153,,,,,,
B46D0061,001,27-01-1978,321,320,1159,,,,,,
B46D0061,001,14-02-1978,318,317,1162,,,,,,
B46D0061,001,28-02-1978,333,332,1147,,,,,,
B46D0061,001,14-03-1978,337,336,1143,,,,,,
B46D0061,001,28-03-1978,331,330,1149,,,,,,
B46D0061,001,14-04-1978,277,276,1203,,,,,,
B46D0061,001,28-04-1978,273,272,1207,,,,,,
B46D0061,001,16-05-1978,304,303,1176,,,,,,
B46D0061,001,29-05-1978,309,308,1171,,,,,,
B46D0061,001,14-06-1978,321,320,1159,,,,,,
B46D0061,001,28-06-1978,319,318,1161,,,,,,
B46D0061,001,14-07-1978,324,323,1156,,,,,,
B46D0061,001,28-07-1978,316,315,1164,,,,,,
B46D0061,001,28-08-1978,313,312,1167,,,,,,
B46D0061,001,14-09-1978,321,320,1159,,,,,,
B46D0061,001,28-09-1978,329,328,1151,,,,,,
B46D0061,001,16-10-1978,339,338,1141,,,,,,
B46D0061,001,30-10-1978,343,342,1137,,,,,,
B46D0061,001,14-11-1978,342,341,1138,,,,,,
B46D0061,001,28-11-1978,391,390,1089,,,,,,
B46D0061,001,14-12-1978,357,356,1123,,,,,,
B46D0061,001,28-02-1979,268,267,1212,,,,,,
B46D0061,001,14-03-1979,273,272,1207,,,,,,
B46D0061,001,28-03-1979,257,256,1223,,,,,,
B46D0061,001,17-04-1979,257,256,1223,,,,,,
B46D0061,001,27-04-1979,266,265,1214,,,,,,
B46D0061,001,14-05-1979,263,262,1217,,,,,,
B46D0061,001,29-05-1979,271,270,1209,,,,,,
B46D0061,001,14-06-1979,278,277,1202,,,,,,
B46D0061,001,28-06-1979,273,272,1207,,,,,,
B46D0061,001,13-07-1979,287,286,1193,,,,,,
B46D0061,001,27-07-1979,290,289,1190,,,,,,
B46D0061,001,14-08-1979,275,274,1205,,,,,,
B46D0061,001,28-08-1979,291,290,1189,,,,,,
B46D0061,001,28-09-1979,315,314,1165,,,,,,
B46D0061,001,29-10-1979,334,333,1146,,,,,,
B46D0061,001,15-11-1979,207,206,1273,,,,,,
B46D0061,001,28-11-1979,234,233,1246,,,,,,
B46D0061,001,14-12-1979,314,313,1166,,,,,,
B46D0061,001,14-01-1980,203,202,1277,,,,,,
B46D0061,001,28-01-1980,204,203,1276,,,,,,
B46D0061,001,28-02-1980,256,255,1224,,,,,,
B46D0061,001,17-03-1980,261,260,1219,,,,,,
B46D0061,001,28-03-1980,267,266,1213,,,,,,
B46D0061,001,14-04-1980,271,270,1209,,,,,,
B46D0061,001,28-04-1980,283,282,1197,,,,,,
B46D0061,001,14-05-1980,283,282,1197,,,,,,
B46D0061,001,28-05-1980,287,286,1193,,,,,,
B46D0061,001,16-06-1980,291,290,1189,,,,,,
B46D0061,001,30-06-1980,287,286,1193,,,,,,
B46D0061,001,14-07-1980,260,259,1220,,,,,,
B46D0061,001,28-07-1980,264,263,1216,,,,,,
B46D0061,001,14-08-1980,273,272,1207,,,,,,
B46D0061,001,28-08-1980,289,288,1191,,,,,,
B46D0061,001,15-09-1980,291,290,1189,,,,,,
B46D0061,001,29-09-1980,292,291,1188,,,,,,
B46D0061,001,14-10-1980,307,306,1173,,,,,,
B46D0061,001,28-10-1980,312,311,1168,,,,,,
B46D0061,001,14-11-1980,352,351,1128,,,,,,
B46D0061,001,28-11-1980,318,317,1162,,,,,,
B46D0061,001,15-12-1980,314,313,1166,,,,,,
B46D0061,001,05-01-1981,301,300,1179,,,,,,
B46D0061,001,19-01-1981,268,267,1212,,,,,,
B46D0061,001,28-01-1981,259,258,1221,,,,,,
B46D0061,001,16-02-1981,261,260,1219,,,,,,
B46D0061,001,04-03-1981,281,280,1199,,,,,,
B46D0061,001,16-03-1981,263,262,1217,,,,,,
B46D0061,001,27-03-1981,240,239,1240,,,,,,
B46D0061,001,14-04-1981,256,255,1224,,,,,,
B46D0061,001,28-04-1981,266,265,1214,,,,,,
B46D0061,001,14-05-1981,271,270,1209,,,,,,
B46D0061,001,15-06-1981,292,291,1188,,,,,,
B46D0061,001,29-06-1981,302,301,1178,,,,,,
B46D0061,001,14-07-1981,297,296,1183,,,,,,
B46D0061,001,28-07-1981,303,302,1177,,,,,,
B46D0061,001,16-08-1981,321,320,1159,,,,,,
B46D0061,001,14-09-1981,300,299,1180,,,,,,
B46D0061,001,28-09-1981,305,304,1175,,,,,,
B46D0061,001,14-10-1981,311,310,1169,,,,,,
B46D0061,001,13-11-1981,314,313,1166,,,,,,
B46D0061,001,30-11-1981,308,307,1172,,,,,,
B46D0061,001,14-12-1981,271,270,1209,,,,,,
B46D0061,001,14-01-1982,260,259,1220,,,,,,
B46D0061,001,28-01-1982,263,262,1217,,,,,,
B46D0061,001,15-02-1982,268,267,1212,,,,,,
B46D0061,001,01-03-1982,283,282,1197,,,,,,
B46D0061,001,15-03-1982,298,297,1182,,,,,,
B46D0061,001,29-03-1982,268,267,1212,,,,,,
B46D0061,001,14-04-1982,284,283,1196,,,,,,
B46D0061,001,28-04-1982,284,283,1196,,,,,,
B46D0061,001,14-05-1982,297,296,1183,,,,,,
B46D0061,001,28-05-1982,287,286,1193,,,,,,
B46D0061,001,14-06-1982,277,276,1203,,,,,,
B46D0061,001,14-07-1982,314,313,1166,,,,,,
B46D0061,001,28-07-1982,318,317,1162,,,,,,
B46D0061,001,13-08-1982,306,305,1174,,,,,,
B46D0061,001,27-08-1982,303,302,1177,,,,,,
B46D0061,001,14-09-1982,347,346,1133,,,,,,
B46D0061,001,28-09-1982,326,325,1154,,,,,,
B46D0061,001,14-10-1982,334,333,1146,,,,,,
B46D0061,001,28-10-1982,328,327,1152,,,,,,
B46D0061,001,15-11-1982,359,358,1121,,,,,,
B46D0061,001,29-11-1982,361,360,1119,,,,,,
B46D0061,001,14-12-1982,348,347,1132,,,,,,
B46D0061,001,28-12-1982,351,350,1129,,,,,,
B46D0061,001,14-01-1983,338,337,1142,,,,,,
B46D0061,001,28-01-1983,351,350,1129,,,,,,
B46D0061,001,16-02-1983,328,327,1152,,,,,,
B46D0061,001,28-02-1983,313,312,1167,,,,,,
B46D0061,001,28-03-1983,268,267,1212,,,,,,
B46D0061,001,14-04-1983,273,272,1207,,,,,,
B46D0061,001,28-04-1983,235,234,1245,,,,,,
B46D0061,001,13-05-1983,234,233,1246,,,,,,
B46D0061,001,28-06-1983,247,246,1233,,,,,,
B46D0061,001,14-07-1983,302,301,1178,,,,,,
B46D0061,001,28-07-1983,297,296,1183,,,,,,
B46D0061,001,15-08-1983,303,302,1177,,,,,,
B46D0061,001,29-08-1983,291,290,1189,,,,,,
B46D0061,001,28-09-1983,318,317,1162,,,,,,
B46D0061,001,14-10-1983,326,325,1154,,,,,,
B46D0061,001,28-10-1983,317,316,1163,,,,,,
B46D0061,001,14-11-1983,328,327,1152,,,,,,
B46D0061,001,28-11-1983,323,322,1157,,,,,,
B46D0061,001,14-12-1983,310,309,1170,,,,,,
B46D0061,001,28-12-1983,313,312,1167,,,,,,
B46D0061,001,13-01-1984,300,299,1180,,,,,,
B46D0061,001,27-01-1984,384,383,1096,,,,,,
B46D0061,001,14-02-1984,253,252,1227,,,,,,
B46D0061,001,28-02-1984,261,260,1219,,,,,,
B46D0061,001,14-03-1984,243,242,1237,,,,,,
B46D0061,001,28-03-1984,274,273,1206,,,,,,
B46D0061,001,13-04-1984,243,242,1237,,,,,,
B46D0061,001,27-04-1984,146,145,1334,,,,,,
B46D0061,001,14-05-1984,262,261,1218,,,,,,
B46D0061,001,28-05-1984,263,262,1217,,,,,,
B46D0061,001,28-06-1984,250,249,1230,,,,,,
B46D0061,001,27-07-1984,265,264,1215,,,,,,
B46D0061,001,14-08-1984,279,278,1201,,,,,,
B46D0061,001,28-08-1984,283,282,1197,,,,,,
B46D0061,001,28-09-1984,298,297,1182,,,,,,
B46D0061,001,15-10-1984,265,264,1215,,,,,,
B46D0061,001,28-10-1984,279,278,1201,,,,,,
B46D0061,001,14-11-1984,267,266,1213,,,,,,
B46D0061,001,28-11-1984,272,271,1208,,,,,,
B46D0061,001,14-12-1984,237,236,1243,,,,,,
B46D0061,001,14-01-1985,283,282,1197,,,,,,
B46D0061,001,28-01-1985,246,245,1234,,,,,,
B46D0061,001,14-02-1985,235,234,1245,,,,,,
B46D0061,001,28-02-1985,250,249,1230,,,,,,
B46D0061,001,28-03-1985,260,259,1220,,,,,,
B46D0061,001,15-04-1985,250,249,1230,,,,,,
B46D0061,001,26-04-1985,246,245,1234,,,,,,
B46D0061,001,14-05-1985,250,249,1230,,,,,,
B46D0061,001,28-05-1985,260,259,1220,,,,,,
B46D0061,001,28-06-1985,257,256,1223,,,,,,
B46D0061,001,14-07-1985,248,247,1232,,,,,,
B46D0061,001,28-07-1985,236,235,1244,,,,,,
B46D0061,001,14-08-1985,265,264,1215,,,,,,
B46D0061,001,28-08-1985,280,279,1200,,,,,,
B46D0061,001,16-09-1985,285,284,1195,,,,,,
B46D0061,001,27-09-1985,300,299,1180,,,,,,
B46D0061,001,14-10-1985,300,299,1180,,,,,,
B46D0061,001,28-10-1985,308,307,1172,,,,,,
B46D0061,001,14-11-1985,310,309,1170,,,,,,
B46D0061,001,28-11-1985,320,319,1160,,,,,,
B46D0061,001,13-12-1985,310,309,1170,,,,,,
B46D0061,001,14-01-1986,275,274,1205,,,,,,
B46D0061,001,28-01-1986,268,267,1212,,,,,,
B46D0061,001,14-02-1986,250,249,1230,,,,,,
B46D0061,001,28-02-1986,238,237,1242,,,,,,
B46D0061,001,14-03-1986,235,234,1245,,,,,,
B46D0061,001,28-03-1986,228,227,1252,,,,,,
B46D0061,001,14-04-1986,236,235,1244,,,,,,
B46D0061,001,28-04-1986,246,245,1234,,,,,,
B46D0061,001,14-05-1986,245,244,1235,,,,,,
B46D0061,001,27-06-1986,263,262,1217,,,,,,
B46D0061,001,14-07-1986,268,267,1212,,,,,,
B46D0061,001,28-07-1986,267,266,1213,,,,,,
B46D0061,001,14-08-1986,297,296,1183,,,,,,
