Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
Gegevens beschikbaar:,18-10-2012,tot:,13-09-2018,,,,,,,,
Datum: ,22-01-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B46D1115,001,,190637,406087,1364,09-02-1993,09-02-1993,05-04-1993,1358,,1149,999
B46D1115,001,,190637,406087,1364,05-04-1993,05-04-1993,16-03-1995,1357,,1149,999
B46D1115,001,,190637,406087,1364,16-03-1995,16-03-1995,05-01-2011,1358,,1149,999
B46D1115,001,,190637,406087,1364,05-01-2011,05-01-2011,13-09-2018,1445,,1149,999


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B46D1115,001,18-10-2012,194,,1251,,,,,,
B46D1115,001,19-10-2012,195,,1250,,,,,,
B46D1115,001,20-10-2012,198,,1247,,,,,,
B46D1115,001,21-10-2012,197,,1248,,,,,,
B46D1115,001,22-10-2012,198,,1247,,,,,,
B46D1115,001,23-10-2012,199,,1246,,,,,,
B46D1115,001,24-10-2012,198,,1247,,,,,,
B46D1115,001,25-10-2012,197,,1248,,,,,,
B46D1115,001,26-10-2012,197,,1248,,,,,,
B46D1115,001,27-10-2012,199,,1246,,,,,,
B46D1115,001,28-10-2012,200,,1245,,,,,,
B46D1115,001,29-10-2012,200,,1245,,,,,,
B46D1115,001,30-10-2012,198,,1247,,,,,,
B46D1115,001,31-10-2012,195,,1250,,,,,,
B46D1115,001,01-11-2012,192,,1253,,,,,,
B46D1115,001,02-11-2012,196,,1249,,,,,,
B46D1115,001,03-11-2012,194,,1251,,,,,,
B46D1115,001,04-11-2012,191,,1254,,,,,,
B46D1115,001,05-11-2012,189,,1256,,,,,,
B46D1115,001,06-11-2012,191,,1254,,,,,,
B46D1115,001,07-11-2012,190,,1255,,,,,,
B46D1115,001,08-11-2012,187,,1258,,,,,,
B46D1115,001,09-11-2012,188,,1257,,,,,,
B46D1115,001,10-11-2012,186,,1259,,,,,,
B46D1115,001,11-11-2012,190,,1255,,,,,,
B46D1115,001,12-11-2012,194,,1251,,,,,,
B46D1115,001,13-11-2012,195,,1250,,,,,,
B46D1115,001,14-11-2012,195,,1250,,,,,,
B46D1115,001,15-11-2012,194,,1251,,,,,,
B46D1115,001,16-11-2012,194,,1251,,,,,,
B46D1115,001,17-11-2012,193,,1252,,,,,,
B46D1115,001,18-11-2012,195,,1250,,,,,,
B46D1115,001,19-11-2012,194,,1251,,,,,,
B46D1115,001,20-11-2012,193,,1252,,,,,,
B46D1115,001,21-11-2012,192,,1253,,,,,,
B46D1115,001,22-11-2012,195,,1250,,,,,,
B46D1115,001,23-11-2012,195,,1250,,,,,,
B46D1115,001,24-11-2012,195,,1250,,,,,,
