Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46C0251,001,26-03-2011,201,114,1351,,,,,,
B46C0251,001,27-03-2011,201,114,1351,,,,,,
B46C0251,001,28-03-2011,203,116,1349,,,,,,
B46C0251,001,29-03-2011,203,116,1349,,,,,,
B46C0251,001,30-03-2011,204,117,1348,,,,,,
B46C0251,001,31-03-2011,199,112,1353,,,,,,
B46C0251,001,01-04-2011,197,110,1355,,,,,,
B46C0251,001,02-04-2011,196,109,1356,,,,,,
B46C0251,001,03-04-2011,196,109,1356,,,,,,
B46C0251,001,04-04-2011,196,109,1356,,,,,,
B46C0251,001,05-04-2011,197,110,1355,,,,,,
B46C0251,001,06-04-2011,200,113,1352,,,,,,
B46C0251,001,07-04-2011,202,115,1350,,,,,,
B46C0251,001,08-04-2011,203,116,1349,,,,,,
B46C0251,001,09-04-2011,204,117,1348,,,,,,
B46C0251,001,10-04-2011,205,118,1347,,,,,,
B46C0251,001,11-04-2011,206,119,1346,,,,,,
B46C0251,001,12-04-2011,207,120,1345,,,,,,
B46C0251,001,13-04-2011,207,120,1345,,,,,,
B46C0251,001,14-04-2011,207,120,1345,,,,,,
B46C0251,001,15-04-2011,209,122,1343,,,,,,
B46C0251,001,16-04-2011,209,122,1343,,,,,,
B46C0251,001,17-04-2011,210,123,1342,,,,,,
B46C0251,001,18-04-2011,210,123,1342,,,,,,
B46C0251,001,19-04-2011,211,124,1341,,,,,,
B46C0251,001,20-04-2011,212,125,1340,,,,,,
B46C0251,001,21-04-2011,212,125,1340,,,,,,
B46C0251,001,22-04-2011,212,125,1340,,,,,,
B46C0251,001,23-04-2011,214,127,1338,,,,,,
B46C0251,001,24-04-2011,215,128,1337,,,,,,
B46C0251,001,25-04-2011,217,130,1335,,,,,,
B46C0251,001,26-04-2011,218,131,1334,,,,,,
B46C0251,001,27-04-2011,218,131,1334,,,,,,
B46C0251,001,28-04-2011,217,130,1335,,,,,,
B46C0251,001,29-04-2011,217,130,1335,,,,,,
B46C0251,001,30-04-2011,219,132,1333,,,,,,
B46C0251,001,01-05-2011,220,133,1332,,,,,,
B46C0251,001,02-05-2011,221,134,1331,,,,,,
B46C0251,001,03-05-2011,224,137,1328,,,,,,
B46C0251,001,04-05-2011,226,139,1326,,,,,,
B46C0251,001,05-05-2011,227,140,1325,,,,,,
B46C0251,001,06-05-2011,229,142,1323,,,,,,
B46C0251,001,07-05-2011,229,142,1323,,,,,,
B46C0251,001,08-05-2011,232,145,1320,,,,,,
B46C0251,001,09-05-2011,234,147,1318,,,,,,
B46C0251,001,10-05-2011,234,147,1318,,,,,,
B46C0251,001,11-05-2011,233,146,1319,,,,,,
B46C0251,001,12-05-2011,234,147,1318,,,,,,
B46C0251,001,13-05-2011,236,149,1316,,,,,,
B46C0251,001,14-05-2011,238,151,1314,,,,,,
B46C0251,001,15-05-2011,239,152,1313,,,,,,
B46C0251,001,16-05-2011,240,153,1312,,,,,,
B46C0251,001,17-05-2011,241,154,1311,,,,,,
B46C0251,001,18-05-2011,241,154,1311,,,,,,
B46C0251,001,19-05-2011,244,157,1308,,,,,,
B46C0251,001,20-05-2011,246,159,1306,,,,,,
B46C0251,001,21-05-2011,248,161,1304,,,,,,
