Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46D1026,001,27-08-1992,98,90,1101,,,,,,
B46D1026,001,29-09-1992,63,55,1136,,,,,,
B46D1026,001,27-10-1992,90,82,1109,,,,,,
B46D1026,001,27-11-1992,79,71,1120,,,,,,
B46D1026,001,28-12-1992,76,68,1123,,,,,,
B46D1026,001,28-01-1993,55,47,1144,,,,,,
B46D1026,001,01-03-1993,67,59,1132,,,,,,
B46D1026,001,02-04-1993,80,72,1119,,,,,,
B46D1026,001,28-04-1993,83,75,1116,,,,,,
B46D1026,001,01-06-1993,81,73,1118,,,,,,
B46D1026,001,30-06-1993,92,84,1107,,,,,,
B46D1026,001,29-07-1993,90,82,1109,,,,,,
B46D1026,001,27-08-1993,94,86,1105,,,,,,
B46D1026,001,28-09-1993,64,56,1135,,,,,,
B46D1026,001,28-10-1993,70,62,1129,,,,,,
B46D1026,001,28-11-1993,50,42,1149,,,,,,
B46D1026,001,28-12-1993,,,,O,,,,,
B46D1026,001,31-01-1994,43,35,1156,,,,,,
B46D1026,001,28-02-1994,59,51,1140,,,,,,
B46D1026,001,28-03-1994,53,45,1146,,,,,,
B46D1026,001,28-04-1994,46,38,1153,,,,,,
B46D1026,001,28-05-1994,70,62,1129,,,,,,
B46D1026,001,28-06-1994,80,72,1119,,,,,,
B46D1026,001,28-07-1994,102,94,1097,,,,,,
B46D1026,001,28-08-1994,100,92,1099,,,,,,
B46D1026,001,30-09-1994,94,86,1105,,,,,,
B46D1026,001,28-10-1994,95,87,1104,,,,,,
B46D1026,001,28-11-1994,85,77,1114,,,,,,
B46D1026,001,02-01-1995,62,54,1137,,,,,,
B46D1026,001,28-01-1995,,,,O,,,,,
B46D1026,001,28-02-1995,39,31,1160,,,,,,
B46D1026,001,28-03-1995,56,48,1143,,,,,,
B46D1026,001,28-04-1995,64,56,1135,,,,,,
B46D1026,001,31-05-1995,72,64,1127,,,,,,
B46D1026,001,28-06-1995,79,71,1120,,,,,,
B46D1026,001,27-07-1995,102,94,1097,,,,,,
B46D1026,001,30-08-1995,113,105,1086,,,,,,
B46D1026,001,28-09-1995,113,105,1086,,,,,,
B46D1026,001,31-10-1995,97,89,1102,,,,,,
B46D1026,001,30-11-1995,99,91,1100,,,,,,
B46D1026,001,30-12-1995,94,86,1105,,,,,,
B46D1026,001,26-01-1996,94,86,1105,,,,,,
B46D1026,001,28-02-1996,89,81,1110,,,,,,
B46D1026,001,28-03-1996,89,81,1110,,,,,,
B46D1026,001,26-04-1996,91,83,1108,,,,,,
B46D1026,001,31-05-1996,88,80,1111,,,,,,
B46D1026,001,28-06-1996,100,92,1099,,,,,,
B46D1026,001,30-07-1996,114,106,1085,,,,,,
B46D1026,001,29-08-1996,96,88,1103,,,,,,
B46D1026,001,30-09-1996,94,86,1105,,,,,,
B46D1026,001,28-11-1996,42,34,1157,,,,,,
B46D1026,001,31-12-1996,46,38,1153,,,,,,
B46D1026,001,28-01-1997,45,37,1154,,,,,,
B46D1026,001,27-02-1997,74,66,1125,,,,,,
B46D1026,001,30-04-1997,76,68,1123,,,,,,
B46D1026,001,29-05-1997,78,70,1121,,,,,,
B46D1026,001,30-06-1997,76,68,1123,,,,,,
B46D1026,001,31-07-1997,86,78,1113,,,,,,
B46D1026,001,27-08-1997,101,93,1098,,,,,,
B46D1026,001,30-09-1997,96,88,1103,,,,,,
B46D1026,001,28-10-1997,95,87,1104,,,,,,
B46D1026,001,01-12-1997,92,84,1107,,,,,,
B46D1026,001,29-12-1997,82,74,1117,,,,,,
B46D1026,001,30-01-1998,76,68,1123,,,,,,
B46D1026,001,27-02-1998,79,71,1120,,,,,,
B46D1026,001,31-03-1998,67,59,1132,,,,,,
B46D1026,001,29-04-1998,63,55,1136,,,,,,
B46D1026,001,29-05-1998,72,64,1127,,,,,,
B46D1026,001,28-06-1998,71,63,1128,,,,,,
B46D1026,001,28-07-1998,78,70,1121,,,,,,
B46D1026,001,28-08-1998,87,79,1112,,,,,,
B46D1026,001,28-09-1998,69,61,1130,,,,,,
B46D1026,001,30-10-1998,51,43,1148,,,,,,
B46D1026,001,23-11-1998,46,38,1153,,,,,,
B46D1026,001,28-12-1998,53,45,1146,,,,,,
B46D1026,001,27-01-1999,49,41,1150,,,,,,
B46D1026,001,26-02-1999,42,34,1157,,,,,,
B46D1026,001,25-06-1999,75,67,1124,,,,,,
B46D1026,001,31-12-1999,,,,O,,,,,
B46D1026,001,28-01-2000,66,58,1133,,,,,,
B46D1026,001,28-02-2000,56,48,1143,,,,,,
B46D1026,001,30-03-2000,56,48,1143,,,,,,
B46D1026,001,27-12-2000,64,56,1135,,,,,,
B46D1026,001,30-01-2001,55,47,1144,,,,,,
B46D1026,001,27-02-2001,57,49,1142,,,,,,
B46D1026,001,26-04-2001,54,46,1145,,,,,,
B46D1026,001,31-05-2001,69,61,1130,,,,,,
B46D1026,001,30-07-2001,82,74,1117,,,,,,
