Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46D0806,001,28-10-1970,94,136,1620,,,,,,
B46D0806,001,13-11-1970,72,114,1642,,,,,,
B46D0806,001,27-11-1970,80,122,1634,,,,,,
B46D0806,001,14-12-1970,77,119,1637,,,,,,
B46D0806,001,14-01-1971,85,127,1629,,,,,,
B46D0806,001,28-01-1971,59,101,1655,,,,,,
B46D0806,001,15-02-1971,66,108,1648,,,,,,
B46D0806,001,01-03-1971,73,115,1641,,,,,,
B46D0806,001,15-03-1971,75,117,1639,,,,,,
B46D0806,001,29-03-1971,67,109,1647,,,,,,
B46D0806,001,16-04-1971,90,132,1624,,,,,,
B46D0806,001,28-04-1971,77,119,1637,,,,,,
B46D0806,001,27-07-1973,135,177,1579,,,,,,
B46D0806,001,28-08-1973,145,187,1569,,,,,,
B46D0806,001,14-09-1973,146,188,1568,,,,,,
B46D0806,001,28-09-1973,149,191,1565,,,,,,
B46D0806,001,29-10-1973,130,172,1584,,,,,,
B46D0806,001,14-11-1973,126,168,1588,,,,,,
B46D0806,001,03-01-1974,95,137,1619,,,,,,
B46D0806,001,28-01-1974,83,125,1631,,,,,,
B46D0806,001,28-02-1974,79,121,1635,,,,,,
B46D0806,001,28-03-1974,64,106,1650,,,,,,
B46D0806,001,15-04-1974,92,134,1622,,,,,,
B46D0806,001,29-04-1974,96,138,1618,,,,,,
B46D0806,001,29-07-1974,126,168,1588,,,,,,
B46D0806,001,14-02-1975,57,99,1657,,,,,,
B46D0806,001,27-02-1975,63,105,1651,,,,,,
B46D0806,001,14-03-1975,58,100,1656,,,,,,
B46D0806,001,28-03-1975,42,84,1672,,,,,,
B46D0806,001,14-04-1975,55,97,1659,,,,,,
B46D0806,001,28-04-1975,69,111,1645,,,,,,
B46D0806,001,28-10-1975,147,189,1567,,,,,,
B46D0806,001,14-11-1975,150,192,1564,,,,,,
B46D0806,001,15-01-1976,102,144,1612,,,,,,
B46D0806,001,27-01-1978,102,91,1657,,,,,,
B46D0806,001,14-02-1978,111,100,1648,,,,,,
B46D0806,001,28-02-1978,112,101,1647,,,,,,
B46D0806,001,15-03-1978,105,94,1654,,,,,,
B46D0806,001,29-03-1978,87,76,1672,,,,,,
B46D0806,001,15-04-1978,107,96,1652,,,,,,
B46D0806,001,28-04-1978,111,100,1648,,,,,,
B46D0806,001,16-05-1978,114,103,1645,,,,,,
B46D0806,001,29-05-1978,137,126,1622,,,,,,
B46D0806,001,15-06-1978,156,145,1603,,,,,,
B46D0806,001,28-06-1978,151,140,1608,,,,,,
B46D0806,001,14-07-1978,115,104,1644,,,,,,
B46D0806,001,28-07-1978,131,120,1628,,,,,,
B46D0806,001,14-08-1978,152,141,1607,,,,,,
B46D0806,001,28-08-1978,167,156,1592,,,,,,
B46D0806,001,14-09-1978,158,147,1601,,,,,,
B46D0806,001,28-09-1978,162,151,1597,,,,,,
B46D0806,001,13-10-1978,134,123,1625,,,,,,
B46D0806,001,30-10-1978,136,125,1623,,,,,,
B46D0806,001,15-11-1978,140,129,1619,,,,,,
B46D0806,001,29-11-1978,145,134,1614,,,,,,
B46D0806,001,15-12-1978,138,127,1621,,,,,,
B46D0806,001,29-12-1978,90,79,1669,,,,,,
B46D0806,001,15-01-1979,95,84,1664,,,,,,
B46D0806,001,29-01-1979,102,91,1657,,,,,,
B46D0806,001,14-02-1979,52,41,1707,,,,,,
B46D0806,001,28-02-1979,70,59,1689,,,,,,
B46D0806,001,15-03-1979,42,31,1717,,,,,,
B46D0806,001,28-03-1979,49,38,1710,,,,,,
B46D0806,001,13-04-1979,78,67,1681,,,,,,
B46D0806,001,27-04-1979,78,67,1681,,,,,,
B46D0806,001,14-05-1979,78,67,1681,,,,,,
B46D0806,001,28-05-1979,83,72,1676,,,,,,
B46D0806,001,14-06-1979,78,67,1681,,,,,,
B46D0806,001,28-06-1979,109,98,1650,,,,,,
B46D0806,001,16-07-1979,111,100,1648,,,,,,
B46D0806,001,28-07-1979,113,102,1646,,,,,,
B46D0806,001,14-08-1979,110,99,1649,,,,,,
B46D0806,001,28-08-1979,126,115,1633,,,,,,
B46D0806,001,14-09-1979,127,116,1632,,,,,,
B46D0806,001,28-09-1979,140,129,1619,,,,,,
B46D0806,001,15-10-1979,140,129,1619,,,,,,
B46D0806,001,29-10-1979,146,135,1613,,,,,,
B46D0806,001,15-11-1979,116,105,1643,,,,,,
B46D0806,001,29-11-1979,129,118,1630,,,,,,
B46D0806,001,14-12-1979,94,83,1665,,,,,,
B46D0806,001,28-12-1979,108,97,1651,,,,,,
B46D0806,001,14-01-1980,108,97,1651,,,,,,
B46D0806,001,28-01-1980,113,102,1646,,,,,,
B46D0806,001,14-02-1980,95,84,1664,,,,,,
B46D0806,001,28-02-1980,105,94,1654,,,,,,
B46D0806,001,17-03-1980,99,88,1660,,,,,,
B46D0806,001,28-03-1980,100,89,1659,,,,,,
B46D0806,001,14-04-1980,103,92,1656,,,,,,
B46D0806,001,28-04-1980,110,99,1649,,,,,,
B46D0806,001,14-05-1980,140,129,1619,,,,,,
B46D0806,001,28-05-1980,154,143,1605,,,,,,
B46D0806,001,14-06-1980,181,170,1578,,,,,,
B46D0806,001,30-06-1980,156,145,1603,,,,,,
B46D0806,001,14-07-1980,103,92,1656,,,,,,
B46D0806,001,28-07-1980,115,104,1644,,,,,,
B46D0806,001,14-08-1980,135,124,1624,,,,,,
B46D0806,001,28-08-1980,149,138,1610,,,,,,
B46D0806,001,15-09-1980,126,115,1633,,,,,,
B46D0806,001,29-09-1980,139,128,1620,,,,,,
B46D0806,001,14-10-1980,137,126,1622,,,,,,
B46D0806,001,28-10-1980,129,118,1630,,,,,,
B46D0806,001,14-11-1980,137,126,1622,,,,,,
B46D0806,001,28-11-1980,129,118,1630,,,,,,
B46D0806,001,15-12-1980,111,100,1648,,,,,,
B46D0806,001,29-12-1980,107,96,1652,,,,,,
B46D0806,001,14-01-1981,87,76,1672,,,,,,
B46D0806,001,28-01-1981,88,77,1671,,,,,,
B46D0806,001,16-02-1981,93,82,1666,,,,,,
B46D0806,001,27-02-1981,95,84,1664,,,,,,
B46D0806,001,16-03-1981,71,60,1688,,,,,,
B46D0806,001,27-03-1981,77,66,1682,,,,,,
B46D0806,001,14-04-1981,101,90,1658,,,,,,
B46D0806,001,28-04-1981,111,100,1648,,,,,,
B46D0806,001,14-05-1981,110,99,1649,,,,,,
B46D0806,001,29-05-1981,115,104,1644,,,,,,
B46D0806,001,15-06-1981,139,128,1620,,,,,,
B46D0806,001,29-06-1981,136,125,1623,,,,,,
B46D0806,001,14-07-1981,109,98,1650,,,,,,
B46D0806,001,28-07-1981,115,104,1644,,,,,,
B46D0806,001,14-08-1981,158,147,1601,,,,,,
B46D0806,001,28-08-1981,155,144,1604,,,,,,
B46D0806,001,14-09-1981,167,156,1592,,,,,,
B46D0806,001,28-09-1981,154,143,1605,,,,,,
B46D0806,001,14-10-1981,145,134,1614,,,,,,
B46D0806,001,28-10-1981,118,107,1641,,,,,,
B46D0806,001,13-11-1981,113,102,1646,,,,,,
B46D0806,001,27-11-1981,101,90,1658,,,,,,
B46D0806,001,14-12-1981,88,77,1671,,,,,,
B46D0806,001,28-12-1981,104,93,1655,,,,,,
B46D0806,001,15-01-1982,104,93,1655,,,,,,
B46D0806,001,28-01-1982,184,173,1575,,,,,,
B46D0806,001,15-02-1982,93,82,1666,,,,,,
B46D0806,001,01-03-1982,97,86,1662,,,,,,
B46D0806,001,15-03-1982,89,78,1670,,,,,,
B46D0806,001,29-03-1982,101,90,1658,,,,,,
B46D0806,001,14-04-1982,109,98,1650,,,,,,
B46D0806,001,29-04-1982,115,104,1644,,,,,,
B46D0806,001,14-05-1982,117,106,1642,,,,,,
B46D0806,001,28-05-1982,130,119,1629,,,,,,
B46D0806,001,15-06-1982,161,150,1598,,,,,,
B46D0806,001,28-06-1982,137,126,1622,,,,,,
B46D0806,001,14-07-1982,165,154,1594,,,,,,
B46D0806,001,28-07-1982,187,176,1572,,,,,,
B46D0806,001,13-08-1982,209,198,1550,,,,,,
B46D0806,001,27-08-1982,186,175,1573,,,,,,
B46D0806,001,14-09-1982,174,163,1585,,,,,,
B46D0806,001,28-09-1982,177,166,1582,,,,,,
B46D0806,001,14-10-1982,160,149,1599,,,,,,
B46D0806,001,28-10-1982,150,139,1609,,,,,,
B46D0806,001,15-11-1982,150,139,1609,,,,,,
B46D0806,001,29-11-1982,135,124,1624,,,,,,
B46D0806,001,14-12-1982,117,106,1642,,,,,,
B46D0806,001,28-12-1982,108,97,1651,,,,,,
B46D0806,001,14-01-1983,106,95,1653,,,,,,
B46D0806,001,28-01-1983,103,92,1656,,,,,,
B46D0806,001,14-02-1983,104,93,1655,,,,,,
B46D0806,001,28-02-1983,100,89,1659,,,,,,
B46D0806,001,14-03-1983,112,101,1647,,,,,,
B46D0806,001,28-03-1983,83,72,1676,,,,,,
B46D0806,001,14-04-1983,84,73,1675,,,,,,
B46D0806,001,28-04-1983,89,78,1670,,,,,,
B46D0806,001,14-05-1983,93,82,1666,,,,,,
B46D0806,001,30-05-1983,73,62,1686,,,,,,
B46D0806,001,14-06-1983,99,88,1660,,,,,,
B46D0806,001,28-06-1983,131,120,1628,,,,,,
B46D0806,001,14-07-1983,161,150,1598,,,,,,
B46D0806,001,28-07-1983,163,152,1596,,,,,,
B46D0806,001,15-08-1983,182,171,1577,,,,,,
B46D0806,001,29-08-1983,196,185,1563,,,,,,
B46D0806,001,14-09-1983,166,155,1593,,,,,,
B46D0806,001,28-09-1983,154,143,1605,,,,,,
B46D0806,001,17-10-1983,158,147,1601,,,,,,
B46D0806,001,27-10-1983,160,149,1599,,,,,,
B46D0806,001,14-11-1983,167,156,1592,,,,,,
B46D0806,001,28-11-1983,148,137,1611,,,,,,
B46D0806,001,14-12-1983,136,125,1623,,,,,,
B46D0806,001,27-12-1983,133,122,1626,,,,,,
B46D0806,001,13-01-1984,115,104,1644,,,,,,
B46D0806,001,27-01-1984,109,98,1650,,,,,,
B46D0806,001,14-02-1984,101,90,1658,,,,,,
B46D0806,001,28-02-1984,108,97,1651,,,,,,
B46D0806,001,14-03-1984,112,101,1647,,,,,,
B46D0806,001,28-03-1984,114,103,1645,,,,,,
B46D0806,001,13-04-1984,113,102,1646,,,,,,
B46D0806,001,27-04-1984,122,111,1637,,,,,,
B46D0806,001,14-05-1984,124,113,1635,,,,,,
B46D0806,001,28-05-1984,110,99,1649,,,,,,
B46D0806,001,14-06-1984,100,89,1659,,,,,,
B46D0806,001,28-06-1984,112,101,1647,,,,,,
B46D0806,001,13-07-1984,134,123,1625,,,,,,
B46D0806,001,27-07-1984,133,122,1626,,,,,,
B46D0806,001,14-08-1984,150,139,1609,,,,,,
B46D0806,001,28-08-1984,181,170,1578,,,,,,
B46D0806,001,14-09-1984,126,115,1633,,,,,,
B46D0806,001,28-09-1984,114,103,1645,,,,,,
B46D0806,001,15-10-1984,101,90,1658,,,,,,
B46D0806,001,29-10-1984,91,80,1668,,,,,,
B46D0806,001,14-11-1984,104,93,1655,,,,,,
B46D0806,001,27-11-1984,88,77,1671,,,,,,
B46D0806,001,14-12-1984,103,92,1656,,,,,,
B46D0806,001,28-12-1984,102,91,1657,,,,,,
B46D0806,001,14-01-1985,104,93,1655,,,,,,
B46D0806,001,28-01-1985,82,71,1677,,,,,,
B46D0806,001,14-02-1985,94,83,1665,,,,,,
B46D0806,001,28-02-1985,94,83,1665,,,,,,
B46D0806,001,14-03-1985,102,91,1657,,,,,,
B46D0806,001,28-03-1985,98,87,1661,,,,,,
B46D0806,001,15-04-1985,79,68,1680,,,,,,
B46D0806,001,29-04-1985,96,85,1663,,,,,,
B46D0806,001,14-05-1985,98,87,1661,,,,,,
B46D0806,001,28-05-1985,111,100,1648,,,,,,
B46D0806,001,14-06-1985,113,102,1646,,,,,,
B46D0806,001,27-06-1985,90,79,1669,,,,,,
B46D0806,001,15-07-1985,121,110,1638,,,,,,
B46D0806,001,29-07-1985,130,119,1629,,,,,,
B46D0806,001,13-08-1985,133,122,1626,,,,,,
B46D0806,001,28-08-1985,142,131,1617,,,,,,
B46D0806,001,13-09-1985,144,133,1615,,,,,,
B46D0806,001,27-09-1985,145,134,1614,,,,,,
B46D0806,001,14-10-1985,150,139,1609,,,,,,
B46D0806,001,28-10-1985,155,144,1604,,,,,,
B46D0806,001,14-11-1985,153,142,1606,,,,,,
B46D0806,001,28-11-1985,154,143,1605,,,,,,
B46D0806,001,13-12-1985,142,131,1617,,,,,,
B46D0806,001,30-12-1985,121,110,1638,,,,,,
B46D0806,001,14-01-1986,98,87,1661,,,,,,
B46D0806,001,28-01-1986,92,81,1667,,,,,,
B46D0806,001,13-02-1986,110,99,1649,,,,,,
B46D0806,001,28-02-1986,124,113,1635,,,,,,
B46D0806,001,14-03-1986,118,107,1641,,,,,,
B46D0806,001,28-03-1986,100,89,1659,,,,,,
B46D0806,001,14-04-1986,95,84,1664,,,,,,
B46D0806,001,28-04-1986,96,85,1663,,,,,,
B46D0806,001,14-05-1986,99,88,1660,,,,,,
B46D0806,001,28-05-1986,115,104,1644,,,,,,
B46D0806,001,13-06-1986,110,99,1649,,,,,,
B46D0806,001,27-06-1986,138,127,1621,,,,,,
B46D0806,001,14-07-1986,179,168,1580,,,,,,
B46D0806,001,28-07-1986,167,156,1592,,,,,,
B46D0806,001,14-08-1986,218,207,1541,,,,,,
B46D0806,001,28-08-1986,186,175,1573,,,,,,
B46D0806,001,15-09-1986,169,158,1590,,,,,,
B46D0806,001,29-09-1986,160,149,1599,,,,,,
B46D0806,001,14-10-1986,162,151,1597,,,,,,
B46D0806,001,28-10-1986,143,132,1616,,,,,,
B46D0806,001,14-11-1986,140,129,1619,,,,,,
B46D0806,001,28-11-1986,131,120,1628,,,,,,
B46D0806,001,15-12-1986,129,118,1630,,,,,,
B46D0806,001,29-12-1986,104,93,1655,,,,,,
B46D0806,001,13-01-1987,104,93,1655,,,,,,
B46D0806,001,28-01-1987,110,99,1649,,,,,,
B46D0806,001,17-02-1987,99,88,1660,,,,,,
B46D0806,001,27-02-1987,93,82,1666,,,,,,
B46D0806,001,13-03-1987,108,97,1651,,,,,,
B46D0806,001,27-03-1987,81,70,1678,,,,,,
B46D0806,001,14-04-1987,100,89,1659,,,,,,
B46D0806,001,28-04-1987,113,102,1646,,,,,,
B46D0806,001,14-05-1987,122,111,1637,,,,,,
B46D0806,001,27-05-1987,120,109,1639,,,,,,
B46D0806,001,15-06-1987,103,92,1656,,,,,,
B46D0806,001,29-06-1987,108,97,1651,,,,,,
B46D0806,001,13-07-1987,160,149,1599,,,,,,
B46D0806,001,23-07-1987,135,124,1624,,,,,,
B46D0806,001,14-08-1987,135,124,1624,,,,,,
B46D0806,001,28-08-1987,129,118,1630,,,,,,
B46D0806,001,14-09-1987,134,123,1625,,,,,,
B46D0806,001,28-09-1987,139,128,1620,,,,,,
B46D0806,001,13-10-1987,125,114,1634,,,,,,
B46D0806,001,28-10-1987,188,177,1571,,,,,,
B46D0806,001,13-11-1987,131,120,1628,,,,,,
B46D0806,001,27-11-1987,99,88,1660,,,,,,
B46D0806,001,14-12-1987,114,103,1645,,,,,,
B46D0806,001,28-12-1987,109,98,1650,,,,,,
B46D0806,001,15-01-1988,102,91,1657,,,,,,
B46D0806,001,28-01-1988,75,64,1684,,,,,,
B46D0806,001,17-02-1988,91,80,1668,,,,,,
B46D0806,001,29-02-1988,84,73,1675,,,,,,
B46D0806,001,14-03-1988,73,62,1686,,,,,,
B46D0806,001,28-03-1988,72,61,1687,,,,,,
B46D0806,001,13-04-1988,95,84,1664,,,,,,
B46D0806,001,28-04-1988,106,95,1653,,,,,,
B46D0806,001,16-05-1988,106,95,1653,,,,,,
B46D0806,001,28-05-1988,121,110,1638,,,,,,
B46D0806,001,14-06-1988,128,117,1631,,,,,,
B46D0806,001,28-06-1988,161,150,1598,,,,,,
B46D0806,001,15-07-1988,132,121,1627,,,,,,
B46D0806,001,28-07-1988,98,87,1661,,,,,,
B46D0806,001,15-08-1988,122,111,1637,,,,,,
B46D0806,001,29-08-1988,133,122,1626,,,,,,
B46D0806,001,15-09-1988,142,131,1617,,,,,,
B46D0806,001,28-09-1988,103,92,1656,,,,,,
B46D0806,001,14-10-1988,102,91,1657,,,,,,
B46D0806,001,28-10-1988,109,98,1650,,,,,,
B46D0806,001,14-11-1988,122,111,1637,,,,,,
B46D0806,001,28-11-1988,123,112,1636,,,,,,
B46D0806,001,14-12-1988,109,98,1650,,,,,,
B46D0806,001,28-12-1988,104,93,1655,,,,,,
B46D0806,001,16-01-1989,110,99,1649,,,,,,
B46D0806,001,27-01-1989,117,106,1642,,,,,,
B46D0806,001,14-02-1989,121,110,1638,,,,,,
B46D0806,001,28-02-1989,109,98,1650,,,,,,
B46D0806,001,14-03-1989,106,95,1653,,,,,,
B46D0806,001,28-03-1989,102,91,1657,,,,,,
B46D0806,001,14-04-1989,103,92,1656,,,,,,
B46D0806,001,28-04-1989,102,91,1657,,,,,,
B46D0806,001,16-05-1989,119,108,1640,,,,,,
B46D0806,001,29-05-1989,169,158,1590,,,,,,
B46D0806,001,14-06-1989,141,130,1618,,,,,,
B46D0806,001,28-06-1989,178,167,1581,,,,,,
B46D0806,001,14-07-1989,188,177,1571,,,,,,
B46D0806,001,28-07-1989,212,201,1547,,,,,,
B46D0806,001,14-08-1989,199,188,1560,,,,,,
B46D0806,001,28-08-1989,213,202,1546,,,,,,
B46D0806,001,14-09-1989,196,185,1563,,,,,,
B46D0806,001,28-09-1989,188,177,1571,,,,,,
B46D0806,001,13-10-1989,182,171,1577,,,,,,
B46D0806,001,27-10-1989,180,169,1579,,,,,,
B46D0806,001,14-11-1989,177,166,1582,,,,,,
B46D0806,001,28-11-1989,179,168,1580,,,,,,
B46D0806,001,13-12-1989,179,168,1580,,,,,,
B46D0806,001,27-12-1989,151,140,1608,,,,,,
B46D0806,001,15-01-1990,156,145,1603,,,,,,
B46D0806,001,29-01-1990,142,131,1617,,,,,,
B46D0806,001,15-02-1990,128,117,1631,,,,,,
B46D0806,001,28-02-1990,122,111,1637,,,,,,
B46D0806,001,14-03-1990,129,118,1630,,,,,,
B46D0806,001,28-03-1990,137,126,1622,,,,,,
B46D0806,001,13-04-1990,144,133,1615,,,,,,
B46D0806,001,26-04-1990,149,138,1610,,,,,,
B46D0806,001,14-05-1990,137,126,1622,,,,,,
B46D0806,001,28-05-1990,170,159,1589,,,,,,
B46D0806,001,13-06-1990,160,149,1599,,,,,,
B46D0806,001,28-06-1990,162,151,1597,,,,,,
B46D0806,001,13-07-1990,175,164,1584,,,,,,
B46D0806,001,26-07-1990,207,196,1552,,,,,,
B46D0806,001,14-08-1990,235,224,1524,,,,,,
B46D0806,001,28-08-1990,231,220,1528,,,,,,
B46D0806,001,14-09-1990,214,203,1545,,,,,,
B46D0806,001,28-09-1990,209,198,1550,,,,,,
B46D0806,001,15-10-1990,207,196,1552,,,,,,
B46D0806,001,29-10-1990,206,195,1553,,,,,,
B46D0806,001,14-11-1990,203,192,1556,,,,,,
B46D0806,001,28-11-1990,145,134,1614,,,,,,
B46D0806,001,14-12-1990,172,161,1587,,,,,,
B46D0806,001,27-12-1990,158,147,1601,,,,,,
B46D0806,001,14-01-1991,121,110,1638,,,,,,
B46D0806,001,28-01-1991,130,119,1629,,,,,,
B46D0806,001,13-02-1991,143,132,1616,,,,,,
B46D0806,001,28-02-1991,133,122,1626,,,,,,
B46D0806,001,14-03-1991,144,133,1615,,,,,,
B46D0806,001,28-03-1991,151,140,1608,,,,,,
B46D0806,001,15-04-1991,174,163,1585,,,,,,
B46D0806,001,29-04-1991,163,152,1596,,,,,,
B46D0806,001,14-05-1991,173,162,1586,,,,,,
B46D0806,001,28-05-1991,198,187,1561,,,,,,
B46D0806,001,12-06-1991,204,193,1555,,,,,,
B46D0806,001,27-06-1991,189,178,1570,,,,,,
B46D0806,001,15-07-1991,212,201,1547,,,,,,
B46D0806,001,29-07-1991,220,209,1539,,,,,,
B46D0806,001,14-08-1991,224,213,1535,,,,,,
B46D0806,001,28-08-1991,243,232,1516,,,,,,
B46D0806,001,13-09-1991,254,243,1505,,,,,,
B46D0806,001,27-09-1991,233,222,1526,,,,,,
B46D0806,001,14-10-1991,226,215,1533,,,,,,
B46D0806,001,28-10-1991,225,214,1534,,,,,,
B46D0806,001,14-11-1991,210,199,1549,,,,,,
B46D0806,001,28-11-1991,193,182,1566,,,,,,
B46D0806,001,12-12-1991,189,178,1570,,,,,,
B46D0806,001,30-12-1991,160,149,1599,,,,,,
B46D0806,001,14-01-1992,153,142,1606,,,,,,
B46D0806,001,28-01-1992,157,146,1602,,,,,,
B46D0806,001,14-02-1992,155,144,1604,,,,,,
B46D0806,001,28-02-1992,154,143,1605,,,,,,
B46D0806,001,16-03-1992,149,138,1610,,,,,,
B46D0806,001,27-03-1992,144,133,1615,,,,,,
B46D0806,001,14-04-1992,149,138,1610,,,,,,
B46D0806,001,28-04-1992,148,137,1611,,,,,,
B46D0806,001,14-05-1992,147,136,1612,,,,,,
B46D0806,001,27-05-1992,187,176,1572,,,,,,
B46D0806,001,15-06-1992,188,177,1571,,,,,,
B46D0806,001,29-06-1992,238,227,1521,,,,,,
B46D0806,001,14-07-1992,251,240,1508,,,,,,
B46D0806,001,27-07-1992,257,246,1502,,,,,,
B46D0806,001,14-08-1992,250,239,1509,,,,,,
B46D0806,001,28-08-1992,225,214,1534,,,,,,
B46D0806,001,14-09-1992,196,185,1563,,,,,,
B46D0806,001,28-09-1992,189,178,1570,,,,,,
B46D0806,001,14-10-1992,189,178,1570,,,,,,
B46D0806,001,28-10-1992,186,175,1573,,,,,,
B46D0806,001,13-11-1992,183,172,1576,,,,,,
B46D0806,001,27-11-1992,150,139,1609,,,,,,
B46D0806,001,15-12-1992,133,122,1626,,,,,,
B46D0806,001,29-12-1992,132,121,1627,,,,,,
B46D0806,001,13-01-1993,109,98,1650,,,,,,
B46D0806,001,28-01-1993,110,99,1649,,,,,,
B46D0806,001,15-02-1993,122,111,1637,,,,,,
B46D0806,001,01-03-1993,119,108,1640,,,,,,
B46D0806,001,12-03-1993,125,114,1634,,,,,,
B46D0806,001,29-03-1993,132,121,1627,,,,,,
B46D0806,001,14-04-1993,135,124,1624,,,,,,
B46D0806,001,28-04-1993,138,127,1621,,,,,,
B46D0806,001,14-05-1993,123,112,1636,,,,,,
B46D0806,001,28-05-1993,130,119,1629,,,,,,
B46D0806,001,14-06-1993,205,194,1554,,,,,,
B46D0806,001,28-06-1993,215,204,1544,,,,,,
B46D0806,001,14-07-1993,240,229,1519,,,,,,
B46D0806,001,28-07-1993,186,175,1573,,,,,,
B46D0806,001,13-08-1993,171,160,1588,,,,,,
B46D0806,001,27-08-1993,167,156,1592,,,,,,
B46D0806,001,14-09-1993,156,145,1603,,,,,,
B46D0806,001,28-09-1993,112,101,1647,,,,,,
B46D0806,001,13-10-1993,114,103,1645,,,,,,
B46D0806,001,29-10-1993,114,103,1645,,,,,,
B46D0806,001,15-11-1993,92,81,1667,,,,,,
B46D0806,001,29-11-1993,117,106,1642,,,,,,
B46D0806,001,13-12-1993,93,82,1666,,,,,,
B46D0806,001,28-12-1993,86,75,1673,,,,,,
B46D0806,001,14-01-1994,83,72,1676,,,,,,
B46D0806,001,28-01-1994,74,63,1685,,,,,,
B46D0806,001,12-02-1994,91,80,1668,,,,,,
B46D0806,001,28-02-1994,89,78,1670,,,,,,
B46D0806,001,14-03-1994,97,86,1662,,,,,,
B46D0806,001,28-03-1994,80,69,1679,,,,,,
B46D0806,001,14-04-1994,83,72,1676,,,,,,
B46D0806,001,28-04-1994,99,88,1660,,,,,,
B46D0806,001,16-05-1994,107,96,1652,,,,,,
B46D0806,001,27-05-1994,101,90,1658,,,,,,
B46D0806,001,14-06-1994,95,84,1664,,,,,,
B46D0806,001,28-06-1994,143,132,1616,,,,,,
B46D0806,001,14-07-1994,201,190,1558,,,,,,
B46D0806,001,28-07-1994,227,216,1532,,,,,,
B46D0806,001,12-08-1994,241,230,1518,,,,,,
B46D0806,001,29-08-1994,202,191,1557,,,,,,
B46D0806,001,14-09-1994,181,170,1578,,,,,,
B46D0806,001,27-09-1994,166,155,1593,,,,,,
B46D0806,001,14-10-1994,153,142,1606,,,,,,
B46D0806,001,28-10-1994,154,143,1605,,,,,,
B46D0806,001,04-11-1994,138,139,1618,,CONTROLE,,,,
B46D0806,001,14-11-1994,131,132,1625,,,,,,
B46D0806,001,28-11-1994,124,125,1632,,,,,,
B46D0806,001,14-12-1994,114,115,1642,,,,,,
B46D0806,001,28-12-1994,99,100,1657,,,,,,
B46D0806,001,13-01-1995,94,95,1662,,,,,,
B46D0806,001,27-01-1995,79,80,1677,,,,,,
B46D0806,001,14-02-1995,85,86,1671,,,,,,
