Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46D0814,002,14-11-1984,105,120,1203,,,,,,
B46D0814,002,28-11-1984,84,99,1224,,,,,,
B46D0814,002,13-12-1984,127,142,1181,,,,,,
B46D0814,002,28-12-1984,127,142,1181,,,,,,
B46D0814,002,15-01-1985,137,152,1171,,,,,,
B46D0814,002,28-01-1985,89,104,1219,,,,,,
B46D0814,002,14-02-1985,125,140,1183,,,,,,
B46D0814,002,28-02-1985,144,159,1164,,,,,,
B46D0814,002,14-03-1985,133,148,1175,,,,,,
B46D0814,002,28-03-1985,147,162,1161,,,,,,
B46D0814,002,15-04-1985,78,93,1230,,,,,,
B46D0814,002,29-04-1985,103,118,1205,,,,,,
B46D0814,002,14-05-1985,100,115,1208,,,,,,
B46D0814,002,28-05-1985,97,112,1211,,,,,,
B46D0814,002,14-06-1985,104,119,1204,,,,,,
B46D0814,002,28-06-1985,72,87,1236,,,,,,
B46D0814,002,15-07-1985,120,135,1188,,,,,,
B46D0814,002,29-07-1985,129,144,1179,,,,,,
B46D0814,002,14-08-1985,126,141,1182,,,,,,
B46D0814,002,28-08-1985,137,152,1171,,,,,,
B46D0814,002,13-09-1985,150,165,1158,,,,,,
B46D0814,002,27-09-1985,153,168,1155,,,,,,
B46D0814,002,14-10-1985,162,177,1146,,,,,,
B46D0814,002,28-10-1985,166,181,1142,,,,,,
B46D0814,002,14-11-1985,170,185,1138,,,,,,
B46D0814,002,28-11-1985,166,181,1142,,,,,,
B46D0814,002,13-12-1985,151,166,1157,,,,,,
B46D0814,002,30-12-1985,88,103,1220,,,,,,
B46D0814,002,14-01-1986,62,77,1246,,,,,,
B46D0814,002,28-01-1986,78,93,1230,,,,,,
B46D0814,002,14-02-1986,111,126,1197,,,,,,
B46D0814,002,28-02-1986,131,146,1177,,,,,,
B46D0814,002,14-03-1986,140,155,1168,,,,,,
B46D0814,002,28-03-1986,87,102,1221,,,,,,
B46D0814,002,14-04-1986,86,101,1222,,,,,,
B46D0814,002,28-04-1986,96,111,1212,,,,,,
B46D0814,002,14-05-1986,92,107,1216,,,,,,
B46D0814,002,28-05-1986,111,126,1197,,,,,,
B46D0814,002,13-06-1986,113,128,1195,,,,,,
B46D0814,002,27-06-1986,141,156,1167,,,,,,
B46D0814,002,15-07-1986,172,187,1136,,,,,,
B46D0814,002,28-07-1986,188,203,1120,,,,,,
B46D0814,002,14-08-1986,230,245,1078,,,,,,
B46D0814,002,28-08-1986,217,232,1091,,,,,,
B46D0814,002,14-10-1986,222,237,1086,,,,,,
B46D0814,002,28-10-1986,209,224,1099,,,,,,
B46D0814,002,14-11-1986,193,208,1115,,,,,,
B46D0814,002,28-11-1986,184,199,1124,,,,,,
B46D0814,002,15-12-1986,172,187,1136,,,,,,
B46D0814,002,29-12-1986,84,99,1224,,,,,,
B46D0814,002,14-01-1987,87,102,1221,,,,,,
B46D0814,002,28-01-1987,114,129,1194,,,,,,
B46D0814,002,13-02-1987,111,126,1197,,,,,,
B46D0814,002,26-02-1987,99,114,1209,,,,,,
B46D0814,002,13-03-1987,99,114,1209,,,,,,
B46D0814,002,27-03-1987,71,86,1237,,,,,,
B46D0814,002,14-04-1987,99,114,1209,,,,,,
B46D0814,002,28-04-1987,123,138,1185,,,,,,
B46D0814,002,14-05-1987,128,143,1180,,,,,,
B46D0814,002,27-05-1987,114,129,1194,,,,,,
B46D0814,002,15-06-1987,85,100,1223,,,,,,
B46D0814,002,30-06-1987,100,115,1208,,,,,,
B46D0814,002,14-07-1987,170,185,1138,,,,,,
B46D0814,002,28-07-1987,153,168,1155,,,,,,
B46D0814,002,13-08-1987,139,154,1169,,,,,,
